id,medication_name,medication_ndc,brand_generic,category,specialty,created_at
b089eac8-e3f1-4f8f-b614-57e4f96ed413,Fluticasone/Salmeterol 250/50,00173-0696-00,Generic,Respiratory medications,Internal Medicine,2025-03-31 10:39:56.376706+00
b0a7b750-6560-4eef-9773-48d21dd2f079,Omnipaque 300,00186-1736-01,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
b0a82479-1c49-4d4e-b2f9-5486889074b6,Carisoprodol 350mg,00093-0294-01,Generic,Muscle relaxants,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
b0ef2c02-3832-4ecc-b275-1c6242f95018,Epirubicin 200mg/100mL,00703-4661-01,Generic,Anthracyclines,Oncology,2025-03-31 10:39:56.376706+00
b1486569-6519-4dcd-b407-a6e7f1420613,Narcan 0.4mg/mL,67547-0351-55,Brand,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
b159b1be-e934-4110-8477-08adac4e7cd0,Hydrocodone/Acetaminophen 10/325mg,00093-5855-01,Generic,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
b177faff-2403-4e6f-a66a-e492dad56b52,Coumadin 5mg,00056-0172-90,Brand,Antiplatelet/Anticoagulants,Cardiology,2025-03-31 10:39:56.376706+00
b18f89c8-cc3e-434a-8b01-68ca1447fcc7,Depakote 250mg,00074-6211-30,Brand,Anticonvulsants,Neurology,2025-03-31 10:39:56.376706+00
b1bf6b24-cafb-4487-a579-f408e95e9097,Ustekinumab 130mg,57894-6023-01,Generic,IBD medications,Gastroenterology,2025-03-31 10:39:56.376706+00
b1d06bf3-6d07-427f-998c-f42d0a241ac0,Vincristine 1mg/mL,63323-0271-05,Generic,Antimicrotubule agents,Oncology,2025-03-31 10:39:56.376706+00
b2ed4b07-5751-4381-a2bb-ec76e3b0888a,Flovent HFA 110mcg,00173-0719-20,Brand,Inhaled corticosteroids,Pulmonology,2025-03-31 10:39:56.376706+00
b33962ea-0cc6-4d07-b829-3dd2a21cf0ff,Zocor 40mg,00006-0749-54,Brand,Lipid-lowering medications,Internal Medicine,2025-03-31 10:39:56.376706+00
b34977f4-5016-4b70-90bd-e69b7a66aed5,Stelara 130mg,57894-6023-01,Brand,IBD medications,Gastroenterology,2025-03-31 10:39:56.376706+00
b3663f1c-627d-496a-8eeb-dc4a9f226c4b,Quetiapine 100mg,00093-7295-56,Generic,Antipsychotics,Psychiatry,2025-03-31 10:39:56.376706+00
b3aaa5fd-14f8-4fbf-9b79-789f135e4555,Ticagrelor 90mg,00310-0292-90,Generic,Antiplatelet/Anticoagulants,Cardiology,2025-03-31 10:39:56.376706+00
b3de5a24-515c-41bc-92eb-609234241370,Ritalin 10mg,00078-0510-05,Brand,ADHD medications,Psychiatry,2025-03-31 10:39:56.376706+00
b3e364d9-4efa-48ba-8c63-890f5bb84e3f,Incruse Ellipta 62.5mcg,00173-0873-10,Brand,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
b4227baa-0194-4565-a8a7-03ea22f3cf75,Senna 8.6mg,00904-5165-61,Generic,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
b48272d1-c662-46b6-9473-b251e6010ca4,Elocon 0.1% cream,00085-0494-01,Brand,Topical corticosteroids,Dermatology,2025-03-31 10:39:56.376706+00
b4c63480-d488-4033-b1fa-032c9b7981f4,Budesonide 9mg,00378-7342-01,Generic,Inflammatory bowel disease,General Medicine,2025-03-31 10:39:56.376706+00
b576e009-ad7b-4a6e-baac-04e2fd5d4af0,Bupropion XL 150mg,00093-0246-01,Generic,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
b59b5e8a-efb0-47e9-ace6-330e2cdb6335,Sugammadex 100mg/mL,00006-5064-10,Generic,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
b683bc38-9dfb-44d3-9c6e-3d47ce5fb5a5,Eletriptan 40mg,00049-2040-05,Generic,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
b693d7b8-856e-4dea-bef4-8efc8fca1733,Glimepiride 2mg,00781-5864-01,Generic,Antidiabetics,Internal Medicine,2025-03-31 10:39:56.376706+00
b6d2a9d8-cb98-49b6-a27a-e4200d54b14b,Fesoterodine 4mg,00069-0088-30,Generic,Antimuscarinics,Urology,2025-03-31 10:39:56.376706+00
b751e9d4-cdcd-46c0-91a2-126bb140bed9,Prozac 20mg,00777-3105-30,Brand,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
b76112c3-c738-4604-b773-b317fde64533,Levothyroxine 100mcg,00074-6594-90,Generic,Endocrine medications,Internal Medicine,2025-03-31 10:39:56.376706+00
b795a1a4-3a1e-4c90-a58a-c9b00100cb08,Prepidil Gel 0.5mg,00009-3359-01,Brand,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
b7d3a3ab-eb84-4d1d-a08a-51a3ca4f9315,Dextroamphetamine/Amphetamine 20mg,00781-1165-01,Generic,ADHD medications,Psychiatry,2025-03-31 10:39:56.376706+00
b7f6aa9e-b3ca-4712-89c4-d30acc338c1d,Lubiprostone 24mcg,00023-3975-10,Generic,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
b813b8a7-cd4b-476a-a819-9b72b21f0063,Percocet 5/325mg,63481-0623-70,Brand,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
b8498a08-bd08-4357-aa09-28a0ea4e5d47,Naloxone 0.4mg/mL,00409-1218-01,Generic,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
b8f3b27c-ee0c-4857-9eea-87240c884ff2,Hydrocodone/Acetaminophen 5/325mg,00093-5854-01,Generic,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
b9164e69-82f6-42eb-b7b3-e3296a41d68e,Anectine 20mg/mL,55390-0019-18,Brand,Neuromuscular blockers,Anesthesiology,2025-03-31 10:39:56.376706+00
b927915c-7a75-4be1-932d-fd27c7362398,Oxidized cellulose,00183-0383-01,Generic,Hemostatic agents,General Surgery,2025-03-31 10:39:56.376706+00
b9d6908a-d43f-4d85-8e98-39163dfe508e,Mesalamine 1.2g,00023-5850-18,Generic,Inflammatory bowel disease,General Medicine,2025-03-31 10:39:56.376706+00
ba62b499-9655-458c-860f-846fad5023bc,Benralizumab 30mg/mL,00310-1730-30,Generic,Biologics,Pulmonology,2025-03-31 10:39:56.376706+00
ba97687d-65bf-46d7-9d3a-41b5adc38ba9,Xifaxan 550mg,65649-0303-02,Brand,Hepatobiliary medications,Gastroenterology,2025-03-31 10:39:56.376706+00
bad77388-cc94-43aa-abb8-5f327f5fff84,Terazosin 5mg,00093-7032-01,Generic,Alpha blockers,Urology,2025-03-31 10:39:56.376706+00
bb74c456-1483-47b6-8997-dd2aea0dd4ed,Sinemet 25/100mg,00056-0048-70,Brand,Parkinson's medications,Neurology,2025-03-31 10:39:56.376706+00
bbccc7ce-ff1a-4ae5-83f2-240f118dd612,Betapace 80mg,00025-1840-31,Brand,Antiarrhythmics,Cardiology,2025-03-31 10:39:56.376706+00
bbe34b5c-19c5-4d9d-aa17-0bbb53666f0f,Follitropin Alfa 75 IU,44087-1075-01,Generic,Fertility treatments,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
bbf97fcd-7bc2-4192-bfb9-df88a1070496,Toradol 10mg,00023-9155-04,Brand,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
bc2a7a9e-9f22-4729-b67d-d5469be72ff7,MiraLAX,00041-0356-30,Brand,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
bc4e7284-6c86-4a5c-8caf-fe6fa68ea172,Tamsulosin 0.4mg,00093-1019-01,Generic,Alpha blockers,Urology,2025-03-31 10:39:56.376706+00
bc572e60-6b48-402e-9fbe-59cc94057072,Budesonide/Formoterol 160/4.5,00186-0370-02,Generic,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
bca0e5f1-c667-4723-8db3-dfad64222601,Differin 0.1% gel,00299-5911-30,Brand,Acne treatments,Dermatology,2025-03-31 10:39:56.376706+00
bcd011ef-ef26-49f5-8be2-1a2b0c6a64e0,Allegra 180mg,00024-5920-02,Brand,Allergy medications,Internal Medicine,2025-03-31 10:39:56.376706+00
bd346add-6ed3-40e3-93eb-7c896d0a8265,Buspirone 15mg,00093-5130-01,Generic,Anxiolytics,Psychiatry,2025-03-31 10:39:56.376706+00
bde55a9e-3663-4773-ae6e-51e9989b10f1,Propranolol 40mg,00093-0223-01,Generic,Beta blockers,Cardiology,2025-03-31 10:39:56.376706+00
be6dce5b-53e0-495c-b462-c8d1b687a58e,Lyrica 75mg,00071-1014-68,Brand,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
be78e42f-f826-43cc-bba3-d8a889060173,Aricept 10mg,62856-0245-30,Brand,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
bee864e9-80f6-45b5-8abe-5c8e3b275847,Alvesco 160mcg,63402-0711-01,Brand,Inhaled corticosteroids,Pulmonology,2025-03-31 10:39:56.376706+00
bf648d6f-f628-4d6f-8b3b-62552bd5c041,Umeclidinium 62.5mcg,00173-0873-10,Generic,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
bffda652-8d3f-48cf-9f82-c26f0fa6a131,Prilosec 20mg,00186-0740-31,Brand,Acid suppressants,Gastroenterology,2025-03-31 10:39:56.376706+00
c03c5a38-83fe-4567-a4da-6af7f647cdc6,Gemzar 1g,00002-7501-01,Brand,Antimetabolites,Oncology,2025-03-31 10:39:56.376706+00
c082429c-3ec3-40b4-b16d-b1305f08d032,Methylphenidate 10mg,00093-5343-01,Generic,ADHD medications,Psychiatry,2025-03-31 10:39:56.376706+00
c14e0e98-7c6f-4f98-a682-ca2ea42e921f,Propecia 1mg,00006-0048-19,Brand,5-alpha reductase inhibitors,Urology,2025-03-31 10:39:56.376706+00
c1d4a4ab-185a-4402-ad65-3fb79469f1db,Bloxiverz 0.5mg/mL,76168-0072-10,Brand,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
c2760e01-fdbf-4760-b0ae-18a10303ba64,Linzess 145mcg,00023-6169-30,Brand,Motility agents,Gastroenterology,2025-03-31 10:39:56.376706+00
c327aa92-766c-415e-b474-bee4e899da1a,Symbicort 160/4.5,00186-0370-02,Brand,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
c34210e3-5d1c-47de-b232-058cb3e2cbc5,Seroquel 100mg,00310-0271-10,Brand,Antipsychotics,Psychiatry,2025-03-31 10:39:56.376706+00
c39f195c-98f8-405d-8010-c687203a01ff,Motrin 800mg,00573-0188-70,Brand,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
c3f2787d-f586-42cf-a0b3-cd531d19001a,Herceptin 440mg,00004-0132-06,Brand,Biologics,Oncology,2025-03-31 10:39:56.376706+00
c414fdc6-e5f3-46fe-8d60-ec7833b52b1a,Vedolizumab 300mg,00069-6010-01,Generic,Inflammatory bowel disease,General Medicine,2025-03-31 10:39:56.376706+00
c426c60c-0dbb-4ea7-82cd-9596a5cb2229,Ondansetron 4mg,00093-7242-56,Generic,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
c4433efb-9923-40d8-9653-c3c41f116ae2,Arnuity Ellipta 100mcg,00173-0874-00,Brand,Inhaled corticosteroids/LABA,Pulmonology,2025-03-31 10:39:56.376706+00
c46ea19b-2e24-41a1-bc71-645c033f1b85,Exelon 6mg,00078-0698-06,Brand,Neurocognitive medications,General Medicine,2025-03-31 10:39:56.376706+00
c48016ba-0b98-441e-9adf-39436dfa9f89,Prasugrel 10mg,00002-4759-30,Generic,Antiplatelet/Anticoagulants,Cardiology,2025-03-31 10:39:56.376706+00
c482b1f8-95ba-4cf0-ae66-349667b7e319,Reclast 5mg/100mL,00078-0633-12,Brand,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
c48cd42b-0d0c-44e6-951e-9aa676d459d1,Pitocin 10 units/mL,00002-7123-01,Brand,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
c4a3c952-30a2-4c05-bff5-8c5b6a064f56,Medrol 4mg,00009-0056-07,Brand,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
c4db775e-2e93-4d2d-b083-83e4e7c94659,Dilaudid 2mg/mL,42023-0172-05,Brand,Opioid analgesics,Anesthesiology,2025-03-31 10:39:56.376706+00
c50d57bc-0481-4f68-a612-5ee0767f5f1f,Zomig 5mg,00310-0206-20,Brand,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
c5be594f-6745-444a-bc62-5cd709dc29fe,Ditropan 5mg,00062-1140-91,Brand,Antimuscarinics,Urology,2025-03-31 10:39:56.376706+00
c5f56255-7695-4caf-8da3-ee3ba59142d2,Lidocaine/Epinephrine 1%/1:100,000,00186-0652-01,Generic,Local anesthetics,2025-03-31 10:39:56.376706+00
c62fc9e4-6acd-45f5-b8b5-407eba7737a4,BuSpar 15mg,00015-3212-20,Brand,Anxiolytics,Psychiatry,2025-03-31 10:39:56.376706+00
c65204f3-9d07-42b2-bd6a-d211b37c94fb,Methergine 0.2mg,00078-0053-02,Brand,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
c72215ae-2998-42e5-9bf3-a2b6da712ff9,Carbidopa/Levodopa 25/100mg,00093-0042-01,Generic,Parkinson's medications,Neurology,2025-03-31 10:39:56.376706+00
c736129b-367e-4678-9bc0-226800815879,Calcipotriene 0.005% ointment,00713-0452-31,Generic,Psoriasis treatments,Dermatology,2025-03-31 10:39:56.376706+00
c7f6c187-c407-4d7b-8d0f-f7dbdbb90f5f,Crestor 10mg,00310-0755-90,Brand,Lipid-lowering agents,Internal Medicine,2025-03-31 10:39:56.376706+00
c809407e-2656-41fa-8b59-036de57bf986,Enoxaparin 40mg/0.4mL,00075-0624-40,Generic,Postoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
c843bcb6-519e-49d4-ae5c-994d173bf92b,Nexplanon 68mg,00052-0272-01,Brand,Contraceptives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
c97ee671-41c2-4205-899c-491f2d4e23c5,Zofran 4mg/2mL,00173-0486-00,Brand,Anti-emetics,Anesthesiology,2025-03-31 10:39:56.376706+00
c98e7da9-2527-4c84-8b90-f65405787a5f,Zemuron 10mg/mL,00025-1461-30,Brand,Intraoperative medications,General Surgery,2025-03-31 10:39:56.376706+00
c9a4c240-030f-4409-8ea7-9f70092dacf8,Eovist 181.43mg/mL,50419-0320-01,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
ca83602e-0d95-4d43-9e5c-d754f4c95efe,Misoprostol 200mcg,00054-0176-20,Generic,Labor/delivery medications,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
cb098070-dd28-49eb-b48c-47e6da493832,Carvedilol 25mg,00093-2272-01,Generic,Beta blockers,Cardiology,2025-03-31 10:39:56.376706+00
cb575f27-5bd2-4eb3-8e17-ee357ce1e90d,Xarelto 10mg,50458-0580-30,Brand,Anticoagulants,General Surgery,2025-03-31 10:39:56.376706+00
cb889598-b86d-44f2-87a6-7bd845fe810f,Daunorubicin 20mg,00703-5043-34,Generic,Anthracyclines,Oncology,2025-03-31 10:39:56.376706+00
cba88f68-9b19-4576-850a-7438e3693351,Miconazole Nitrate Vaginal 2%,45802-0066-11,Generic,Anti-infectives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
cbb5dc23-8460-4a4b-ba71-472e5b6480c5,Tetracaine 1%,00409-1903-10,Generic,Local anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
cbe0850d-5d74-4ee4-8828-f69eb4816777,Kenalog 40mg/mL,00003-0293-05,Brand,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
cc5fa47e-eefe-4187-8adc-08514ed43e34,Desflurane,00469-1074-02,Generic,General anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
cc88c96f-5ed5-4514-8155-8e14295441ff,Valproic acid 250mg,00093-7286-01,Generic,Anticonvulsants,Neurology,2025-03-31 10:39:56.376706+00
cd9c60d0-cf08-45d4-9b37-f8de21231547,Rituximab 100mg/10mL,50242-0051-21,Generic,Biologics,Oncology,2025-03-31 10:39:56.376706+00
cdf7500c-6682-4380-92ff-2d376fadc773,Crinone 8% Gel,52544-0285-54,Brand,Fertility treatments,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
ce49a514-385d-4145-a4b0-6f3244d25bc3,Bentyl 20mg,58063-0570-01,Brand,Gastrointestinal medications,Internal Medicine,2025-03-31 10:39:56.376706+00
cefae824-ed29-484d-9751-15962655a660,Topamax 100mg,50458-0641-28,Brand,Anticonvulsants,Neurology,2025-03-31 10:39:56.376706+00
cf0991fc-a530-44ee-8378-277bccaa0e27,Risperdal 2mg,50458-0582-05,Brand,Antipsychotics,Psychiatry,2025-03-31 10:39:56.376706+00
d02db84f-b4eb-4caa-ae42-cd49be0b3c48,Nizoral 2% cream,00051-0451-02,Brand,Antifungals,Dermatology,2025-03-31 10:39:56.376706+00
d0aad3d1-a9bd-4f05-bb4e-70de2e046e55,Fluconazole 150mg,00093-7149-29,Generic,Antifungals,Dermatology,2025-03-31 10:39:56.376706+00
d14aea2d-421a-4ecb-b773-b30f9140be85,Levitra 10mg,00173-0834-13,Brand,PDE5 inhibitors,Urology,2025-03-31 10:39:56.376706+00
d192df77-971f-4675-a931-2c944a566292,Methotrexate 2.5mg,00093-7287-01,Generic,Psoriasis treatments,Dermatology,2025-03-31 10:39:56.376706+00
d1c3419b-bfac-4c3f-b1b3-abc5b8d13aac,Lexapro 10mg,00456-2010-01,Brand,Mental health,General Medicine,2025-03-31 10:39:56.376706+00
d2b9a7d7-df4d-419d-80e0-bfe1e6d94732,Depakote 500mg,00074-6214-13,Brand,Mood stabilizers,Psychiatry,2025-03-31 10:39:56.376706+00
d38ccab2-cb0f-47e8-b8ab-253297c42cb7,Detrol 2mg,00009-4544-01,Brand,Antimuscarinics,Urology,2025-03-31 10:39:56.376706+00
d3fc6ede-3060-4769-a632-0701bce953ff,Pimecrolimus 1% cream,00078-0456-96,Generic,Psoriasis treatments,Dermatology,2025-03-31 10:39:56.376706+00
d4141584-f8a0-4a61-9051-dd381c1c3545,Methocarbamol 750mg,00093-5148-01,Generic,Muscle relaxants,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
d47b5aeb-a27f-41dc-91fd-b4423fca0645,Celestone 6mg/mL,00085-0566-05,Brand,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
d49c49f8-154c-4b63-80ac-cb5b6dba00f7,Gonal-F 75 IU,44087-1075-01,Brand,Fertility treatments,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
d4ec40a0-c06d-4ba2-9c8b-c623ffd99fca,Relpax 40mg,00049-2040-05,Brand,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
d51a2243-b024-41e6-99d0-aecabeb1df03,Warfarin 5mg (hold),00093-1685-01,Generic,Medication management,Radiology,2025-03-31 10:39:56.376706+00
d53144f9-8800-4aec-a5ef-bd7012fe96ea,Coumadin 5mg (hold),00056-0172-90,Brand,Medication management,Radiology,2025-03-31 10:39:56.376706+00
d546e00b-439b-40f0-ab6c-7f6c601e3a70,Readi-Cat 2,32909-0752-01,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
d5d72c17-bef3-4ec4-b75a-53424fc9da8c,Velban 10mg,00013-1116-91,Brand,Antimicrotubule agents,Oncology,2025-03-31 10:39:56.376706+00
d6040767-e772-4743-8558-30cae62335f5,Clomid 50mg,00187-0747-10,Brand,Fertility treatments,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
d6557279-002e-4a93-9496-86d38f8f9c76,Toviaz 4mg,00069-0088-30,Brand,Antimuscarinics,Urology,2025-03-31 10:39:56.376706+00
d65908de-b30b-4601-81e5-a193d9e5cd94,Xylocaine/Epinephrine 1%/1:100,000,00186-0652-01,Brand,Local anesthetics,2025-03-31 10:39:56.376706+00
d67f947d-70f3-4afc-8b8a-8c479dfe7ec5,Kenalog 0.1% cream,00713-0316-31,Brand,Topical corticosteroids,Dermatology,2025-03-31 10:39:56.376706+00
d75adb32-fcae-49e5-96c5-a3f4762f3187,Metoprolol succinate 50mg,00781-5024-01,Generic,Antihypertensives,Internal Medicine,2025-03-31 10:39:56.376706+00
d7778d53-4b14-40ea-8c96-f8ad7bc9ca4e,Lisdexamfetamine 30mg,59417-0103-10,Generic,ADHD medications,Psychiatry,2025-03-31 10:39:56.376706+00
d7b9f396-dc36-4bd6-a923-35f53bc3304c,Rizatriptan 10mg,00093-3752-58,Generic,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
d7bcb188-de0e-45d6-a869-0856f4172ace,Promethazine 25mg,00093-0535-01,Generic,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
d7f44f4b-2e7c-42d5-8186-b9d0082ce935,Lopid 600mg,00071-0241-24,Brand,Lipid-lowering medications,Cardiology,2025-03-31 10:39:56.376706+00
d7f60dce-6b4e-4af5-abc4-72d77efeb98b,Apixaban 5mg (hold),00003-0894-21,Generic,Medication management,Radiology,2025-03-31 10:39:56.376706+00
d834d338-1ea9-4e80-8047-54fc4a3c9205,Denosumab 60mg/mL,55513-0710-01,Generic,Bone metabolism medications,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
d83979d4-8875-491f-94a8-dfa496a42cd6,Sumatriptan 50mg,00093-7244-19,Generic,Migraine medications,Neurology,2025-03-31 10:39:56.376706+00
d8afaae5-723c-46c6-9bf4-cc5fe45024c7,Zyflo CR 600mg,00072-0373-03,Brand,Leukotriene modifiers,Pulmonology,2025-03-31 10:39:56.376706+00
d9fd12ad-c430-4466-a111-cad7370cf42d,Econazole 1% cream,00168-0033-15,Generic,Antifungals,Dermatology,2025-03-31 10:39:56.376706+00
da2cbe64-4ab4-4c12-a414-a736a0a51ad4,Gadavist 604.7mg/mL,50419-0325-01,Brand,Contrast agents,Radiology,2025-03-31 10:39:56.376706+00
da6274cb-4584-4f2c-bc0b-8470ac038ec8,Articaine/Epinephrine 4%/1:100,000,00186-0005-01,Generic,Local anesthetics,2025-03-31 10:39:56.376706+00
dabed18f-7217-44eb-9215-8541c60a5720,Montelukast granules 4mg,00093-7439-41,Generic,Leukotriene modifiers,Pulmonology,2025-03-31 10:39:56.376706+00
daed8dfe-d6cc-4694-8988-c50f48a392f0,Idarubicin 5mg,55390-0264-10,Generic,Anthracyclines,Oncology,2025-03-31 10:39:56.376706+00
db23204b-c2d8-4333-b8e1-4697cce135cc,Aprepitant 125mg,00006-0125-02,Generic,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
db9684c1-f2c9-4a86-9ace-3fef738bcb87,Zosyn 4.5g,00206-8504-21,Brand,Antibiotics,General Surgery,2025-03-31 10:39:56.376706+00
db9af3ef-7583-4031-b391-1fb8761b2161,Trileptal 300mg,00078-0357-05,Brand,Mood stabilizers,Psychiatry,2025-03-31 10:39:56.376706+00
dbdb4fb2-bf95-41f4-bb46-ee65c773f06b,Albuterol HFA 90mcg/inh,00093-9087-17,Generic,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
dc70a755-6c50-4937-a141-4cc0199f2cd6,Rapaflo 8mg,59212-0002-30,Brand,Alpha blockers,Urology,2025-03-31 10:39:56.376706+00
dce321bf-1d5f-4dd5-bb97-cb36a929a964,Dabigatran 150mg,00597-0157-60,Generic,Anticoagulants,General Surgery,2025-03-31 10:39:56.376706+00
dd6e1b74-457c-4420-9fab-62f917e7d5fb,Elavil 25mg,00143-1393-01,Brand,Neuropathic pain medications,Neurology,2025-03-31 10:39:56.376706+00
dd7c72d3-b11b-4cae-ac5f-085f22d15639,Yaz,50419-0405-03,Brand,Contraceptives,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
dd92a898-e210-4dd1-9e4e-6133b2c3f580,Levalbuterol HFA 45mcg/inh,00054-3227-23,Generic,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
de09a89e-9a91-4854-88bd-090f03c9f0fd,Sevoflurane,10019-0606-46,Generic,General anesthetics,Anesthesiology,2025-03-31 10:39:56.376706+00
df3a8b43-3887-4f7d-adc6-7a3716f01011,Avapro 300mg,00024-5850-30,Brand,ACE inhibitors/ARBs,Cardiology,2025-03-31 10:39:56.376706+00
e0593864-f4a8-47fc-a3f5-0f370f2536a0,Fasenra 30mg/mL,00310-1730-30,Brand,Biologics,Pulmonology,2025-03-31 10:39:56.376706+00
e05c7b21-4284-4084-8d51-66729d22f4d6,Compazine 10mg,00007-5061-01,Brand,Anti-nauseants,General Surgery,2025-03-31 10:39:56.376706+00
e09d90ed-c6fc-42c0-bed4-76ff5a69cc36,Estradiol/Norethindrone 1mg/0.5mg,00555-9043-58,Generic,Hormone therapies,Obstetrics & Gynecology,2025-03-31 10:39:56.376706+00
e1363616-a9c8-47b1-9d0a-de0caf6d90a5,Hydromorphone 2mg/mL,00409-2634-01,Generic,Opioid analgesics,Anesthesiology,2025-03-31 10:39:56.376706+00
e145a3aa-9b65-4e36-9a1f-75582ec94a88,Doxorubicin 50mg/25mL,00703-5257-01,Generic,Anthracyclines,Oncology,2025-03-31 10:39:56.376706+00
e17f00b9-31f1-4fee-aa45-2de81a3ab129,Zithromax 250mg,00069-3050-30,Brand,Antibiotics,Internal Medicine,2025-03-31 10:39:56.376706+00
e1e38a4b-704d-4a10-93f1-7bef780ed672,Simvastatin 20mg,00781-1976-01,Generic,Lipid-lowering agents,Internal Medicine,2025-03-31 10:39:56.376706+00
e330d400-2b09-4973-83cd-55247c060108,Asmanex 220mcg,00085-1341-01,Brand,Inhaled corticosteroids,Pulmonology,2025-03-31 10:39:56.376706+00
e358ba34-afad-4506-aea1-740be5ad724f,ProAir HFA 90mcg/inh,00172-4390-21,Brand,Bronchodilators,Pulmonology,2025-03-31 10:39:56.376706+00
e36bdeeb-1621-4686-85f4-93bb803a96e7,Beclomethasone 80mcg,00065-8400-01,Generic,Inhaled corticosteroids,Pulmonology,2025-03-31 10:39:56.376706+00
e37bec62-e7a4-4c7d-9165-f4ba303bf3fd,Bactrim DS 800/160mg,00054-0089-25,Brand,Urinary analgesics/antibiotics,Urology,2025-03-31 10:39:56.376706+00
e37db0ff-6f2e-4b90-9b7a-a51f4468f168,Acetaminophen 500mg,00093-0109-01,Generic,Pain medications,General Surgery,2025-03-31 10:39:56.376706+00
e3a26f1b-1d2d-46a0-a00d-105cf2885a7a,Glycopyrrolate 0.2mg/mL,00143-9682-25,Generic,Reversal agents,Anesthesiology,2025-03-31 10:39:56.376706+00
e3f2e21a-840b-4371-9578-41b0edac103d,Sotalol 80mg,00093-8135-01,Generic,Antiarrhythmics,Cardiology,2025-03-31 10:39:56.376706+00
e4049784-3288-4b0f-99e9-776b33de3b36,Rosuvastatin 10mg,00093-7522-56,Generic,Lipid-lowering agents,Internal Medicine,2025-03-31 10:39:56.376706+00
e4760a61-c2b9-43e9-a0c6-056e4786f471,Effient 10mg,00002-4759-30,Brand,Antiplatelet/Anticoagulants,Cardiology,2025-03-31 10:39:56.376706+00
e4dc42ed-3f7e-4e4b-8d79-e4aa7e0b7627,Atenolol 50mg,00093-0089-01,Generic,Beta blockers,Cardiology,2025-03-31 10:39:56.376706+00
e530a777-4e5e-4707-8a0f-63ebcf8aa7d4,Unasyn 3g,00049-0014-83,Brand,Antibiotics,General Surgery,2025-03-31 10:39:56.376706+00
e55331a9-694d-4adb-b896-1b3c212a91c8,Decadron 4mg,00054-8179-25,Brand,Corticosteroids,Orthopedic Surgery,2025-03-31 10:39:56.376706+00
